sample,steps,parameters,fidelities,step_sizes
1,0,"[0.38809649272341984, 0.48255076786898377, 0.20765353784188134, 0.41163309348893296, 0.046237966251382545, -0.40267240463640497, 0.5562330547794485, -0.4021644486754723, -0.3054034676186741, -0.1849629063040854, -0.3006810063429386, -0.4953319073510496, 0.12356335594313594, 0.18411656333808724, 0.6758505717814673, 0.37539118603323796, -0.9081772487518678, 0.01406718177127253, 0.501485555276584, -0.6805538367261019, 0.0, 0.0, 0.0, -0.6171178135626287, -0.0, 0.0, -0.0, 0.19736261420340817, -0.0, -0.0, 0.0, -0.251261751655103, -0.18728440649998968, 0.8608137045457687, 0.483643174052635, -0.6691840668993059, -0.0, -0.0, -0.0, -0.8386957154130099, 0.0, -0.0, 0.0, 0.5931877788387894, 0.0, -0.0, -0.0, 0.6757520315992851, -0.04600147700472923, 0.6499715140985916, -0.6908803977632274, -0.16431176716985085, -0.0, 0.0, -0.0, -0.5850759992242474, 0.0, 0.0, 0.0, -0.6735948288072542, 0.0, -0.0, 0.0]",0.13098628869466925,0.0
1,1,"[0.722163149282177, 0.6072742012771581, 0.02789080686413417, 0.34589561150292436, 0.5392982891336013, -0.16838480235027695, 0.09401862062639288, -0.42236774774806823, -0.10398879251188523, -1.0757410023333889, -0.06791020960057334, -0.7126391902080291, -0.17250884361726054, 0.7167504700602604, 0.7701945145414801, 0.5907490183373603, -1.145543024176142, -0.6522945147309034, 0.48327854534500425, -0.7058543573677565, 0.0, 0.0, 0.0, -0.3001701858638089, -0.0, 0.0, -0.0, 0.10654975224483036, -0.0, -0.0, 0.0, -0.2356834224258362, -0.10302961216403754, 1.7758499174446978, 1.1791735019767633, -0.5971004269788954, -0.0, -0.0, -0.0, -1.3533429058123172, 0.0, -0.0, 0.0, 0.4543422443737236, 0.0, -0.0, -0.0, 0.5326861417689028, -0.6834516627552759, 0.6329507698605409, -1.036333566508643, -0.15834406172718044, -0.0, 0.0, -0.0, -0.5122461911043632, 0.0, 0.0, 0.0, -1.0167804342292754, 0.0, -0.0, 0.0]",0.6659276803108478,-0.8826690756357799
1,2,"[-0.14609545275089142, 0.19142309281601821, 0.5362126427967371, 0.8434830318820343, 1.5221745344991924, -0.6877202513759111, 0.16306070849864046, 0.4009327337201067, 0.45255006906337003, -0.5737024868749241, 0.09819875006610651, -1.1561440349604686, -1.0321958639491986, 0.6587859238733519, 0.6920972564686363, 1.0083359667923713, -1.3245726973156455, -1.3963816211479045, 0.9443036970880048, -1.094242199915193, 0.0, 0.0, 0.0, -0.8682579401540718, 0.0, 0.0, 0.0, -0.42590515234257725, 0.0, 0.0, 0.0, 0.6261371444738382, -0.23682955353827906, 1.0588560398147424, 1.9160216535211774, 0.014167576737580512, 0.0, 0.0, 0.0, -2.175231307556346, 0.0, 0.0, 0.0, 1.3124351764888265, 0.0, 0.0, 0.0, 0.17376831805266313, -0.013331421358657836, -0.2829552663802274, -1.0201074667525374, -0.7282210880397438, 0.0, 0.0, 0.0, -0.2735145267952286, 0.0, 0.0, 0.0, -0.5317734628980111, 0.0, 0.0, 0.0]",0.304371800594809,1.0
1,3,"[-0.046735752358631255, -0.0017375019960788052, 0.8491775040077334, 0.7573326884338267, 1.2197682605068039, -0.857752625597723, 0.5845950974503026, 0.36986842885676185, 1.0132428745110316, -0.9691001972191031, 0.06886542493072481, -1.9357917741204536, -1.6083156585905192, 0.7748004919554162, 0.37984911448852365, 1.1245828358487486, -1.1461166782653787, -0.9106187747220374, 0.9527220886518708, -1.2177028240247254, 0.0, 0.0, 0.0, -0.5270238875415731, 0.0, 0.0, 0.0, -0.3717252100609093, 0.0, 0.0, 0.0, 0.8518920340961391, -0.12776057607514807, 0.9034061950050152, 0.8962361751298127, 0.000512236368076199, 0.0, 0.0, 0.0, -2.003086347587237, 0.0, 0.0, 0.0, 0.8781194890949748, 0.0, 0.0, 0.0, 0.8762396646829973, -0.899232921428681, -0.30899602991135566, -1.3381587184593284, -0.6930617088036652, 0.0, 0.0, 0.0, -0.2211474404345269, 0.0, 0.0, 0.0, -0.7248466049690732, 0.0, 0.0, 0.0]",0.6241060328553164,-0.7542905885090117
1,4,"[0.10938976262164163, 0.15181222124771634, 1.0079808283738805, 0.40649649142237, 0.8393171597910922, -0.8834305681845157, 0.5933598740595283, 0.5853838639375482, 1.2828253058323504, -1.1356813238993706, -0.3068958325461315, -2.179856700878427, -1.6394842408161483, 0.8249751123445342, 0.6901571141777239, 0.8753317454389281, -0.7854555920734505, -0.8133648065897164, 1.1764309045846608, -1.1292343582962976, 0.0, 0.0, 0.0, -0.5101851193451838, 0.0, 0.0, 0.0, -0.3937753103421302, 0.0, 0.0, 0.0, 0.7316906629059846, 0.129587563533559, 0.6384597716974559, 0.5603064078188389, 0.18422992144181344, 0.0, 0.0, 0.0, -1.7153998255234484, 0.0, 0.0, 0.0, 0.7100303383034178, 0.0, 0.0, 0.0, 0.8601975180975936, -1.646933692868061, -0.3486495925610431, -0.9922268833715329, -0.6012911253736795, 0.0, 0.0, 0.0, -0.35857749409099093, 0.0, 0.0, 0.0, -0.8769332938272941, 0.0, 0.0, 0.0]",0.7674624709097677,-0.4494467365002138
1,5,"[0.4462287235022198, 0.32883731927805154, 0.9585054852352736, 0.2020348578355879, 0.6414193478880287, -0.6900148496112354, 0.6692799350477381, 0.6333009341901337, 1.4858266560379896, -0.9902743900909844, -0.46941097508721996, -2.503195175042175, -1.4399571282365373, 0.7870607628729223, 0.6589492921645135, 0.570873817354006, -0.13093455707373125, -0.523432261036706, 0.8103616633395245, -1.0669239285097265, 0.0, 0.0, 0.0, -0.41048808255857633, 0.0, 0.0, 0.0, -0.3274515552672668, 0.0, 0.0, 0.0, 0.6911792948285992, 0.3052131111279056, 0.5552661148645991, 0.43834091136776837, 0.29838893411216977, 0.0, 0.0, 0.0, -1.4398579599565975, 0.0, 0.0, 0.0, 0.37577896788985005, 0.0, 0.0, 0.0, 1.0602455073479242, -2.1028114614031095, -0.36495099263044434, -0.5748979401861545, -0.6275619575631581, 0.0, 0.0, 0.0, -0.6545870496771822, 0.0, 0.0, 0.0, -0.9766927742390118, 0.0, 0.0, 0.0]",0.8835674947573143,-0.6182254790950664
1,6,"[0.7118819895893991, 0.5700986901931143, 1.0352846414910797, 0.04465183552285884, 0.5219357726747513, -0.5863801477254053, 0.6965914342735489, 0.6276898018449574, 1.3014054260168637, -0.85224181277729, -0.5700248398627731, -2.6961380870787512, -1.263034163310148, 0.8808687041169828, 0.8553487027969818, 0.384788143839463, 0.1817518589876435, -0.26244407500489225, 0.5769257193910862, -0.9957708000455593, 0.0, 0.0, 0.0, -0.3333831309856265, 0.0, 0.0, 0.0, -0.15481527440770687, 0.0, 0.0, 0.0, 0.4576493672007007, 0.2796589765335725, 0.27517212823274767, 0.22015158752760738, 0.357090543926004, 0.0, 0.0, 0.0, -1.1074527037308324, 0.0, 0.0, 0.0, 0.2238704101443685, 0.0, 0.0, 0.0, 0.9698228845721661, -2.208717306968637, -0.2940865863325302, -0.2726051738466072, -0.589255630951112, 0.0, 0.0, 0.0, -0.5534210721968489, 0.0, 0.0, 0.0, -1.225921952831468, 0.0, 0.0, 0.0]",0.9515508704737708,-0.6616894232482848
1,7,"[0.9305058422669776, 0.6992144032963183, 0.8949614872771425, -0.03834651594653736, 0.313995034537998, -0.4610742271609849, 0.5375307401097792, 0.6289356532932019, 1.3413263440825858, -0.5964581692981881, -0.47666742999914735, -2.966616614214888, -1.170154450370343, 0.8533526926885445, 0.8900344862737868, 0.16775205399094156, 0.1670419491078755, -0.12703481554889154, 0.21793497293546576, -0.7962770938411479, 0.0, 0.0, 0.0, -0.28135170623880706, 0.0, 0.0, 0.0, -0.040144478080998997, 0.0, 0.0, 0.0, 0.31277775714582035, 0.31046698209593576, 0.18930536785250718, 0.10875878055298903, 0.29470352685176865, 0.0, 0.0, 0.0, -0.8303741581814963, 0.0, 0.0, 0.0, 0.012658385891053642, 0.0, 0.0, 0.0, 1.070424917305503, -2.1685163697187386, -0.18217543986429025, -0.11860457924264381, -0.38299083426332947, 0.0, 0.0, 0.0, -0.6689056076713512, 0.0, 0.0, 0.0, -1.2535262654527553, 0.0, 0.0, 0.0]",0.9852727633574171,-0.7609416035027099
1,8,"[1.1311165751941432, 0.8163220888023069, 0.9537137928241516, -0.04640680979643012, 0.38546795357051383, -0.24481190324482305, 0.3371609922048183, 0.5072370063868882, 1.1280094321186656, -0.35326480391980153, -0.2625004825857925, -3.082985770029011, -1.052586665768506, 0.9152480459127708, 0.9613875860182752, 0.14262257595305367, 0.18569130424395988, 0.0034261792576214256, 0.08063361734255428, -0.7136519168385245, 0.0, 0.0, 0.0, -0.2576363670451623, 0.0, 0.0, 0.0, -0.04787607792755553, 0.0, 0.0, 0.0, 0.17382307369870761, 0.20811859573355093, 0.039073295324202784, 0.07170577246552153, 0.2655146296217911, 0.0, 0.0, 0.0, -0.6936850361845194, 0.0, 0.0, 0.0, -0.03728507841117785, 0.0, 0.0, 0.0, 1.0375565012138706, -2.1285488386720264, -0.0958965020416989, -0.03677545849828617, -0.43320341560013254, 0.0, 0.0, 0.0, -0.6102512451497715, 0.0, 0.0, 0.0, -1.292696329903685, 0.0, 0.0, 0.0]",0.9967497834955199,-0.8756498160105057
1,9,"[1.1798311285673861, 0.8766881157515952, 0.9472436990569522, -0.054202182515503704, 0.30524276127707994, -0.12389263261015422, 0.15759995210315667, 0.5063364060195256, 1.1919725758441895, -0.16469017623230386, -0.13181385230516632, -3.018465724995461, -0.9666209074986026, 0.9372400650993468, 0.9955813260914317, 0.1406507578264536, 0.19839542336633714, 0.055516115845961674, 0.021536097936881438, -0.77131039614929, 0.0, 0.0, 0.0, -0.28609060261519315, 0.0, 0.0, 0.0, -0.05649166405453017, 0.0, 0.0, 0.0, 0.16256674355722317, 0.26953044053090597, 0.016091682171295137, 0.07928547353011822, 0.28766095054176377, 0.0, 0.0, 0.0, -0.7611844848000663, 0.0, 0.0, 0.0, -0.10876614380478453, 0.0, 0.0, 0.0, 1.0004930525706144, -2.0916836991619827, -0.06001047899366264, -0.0546737606112103, -0.3585719698807964, 0.0, 0.0, 0.0, -0.6814347489825289, 0.0, 0.0, 0.0, -1.321574231839359, 0.0, 0.0, 0.0]",0.9993267599606678,-0.7582570061901254
